id,rectype,recmass,recfalltype,reclat,reclong
15451,Valid,4850,Fell,8.96667,12.08333
15453,Valid,4000,Fell,24.68333,-101.68333
15454,Valid,4975,Fell,-1.21667,30
15455,Valid,150000,Fell,1.06667,34.16667
15467,Valid,31,Fell,-27.25,-67.5
15469,Valid,22,Fell,29.01667,77.8
15470,Valid,24750,Fell,-6.23333,106.88333
15485,Valid,10500,Fell,53.18333,13.15
15486,Valid,28.9,Fell,46.81867,7.21817
15489,Valid,4000,Fell,55.05,12.06667
15491,Valid,6000,Fell,0,37.66667
15492,Valid,71400,Fell,25.48333,81.98333
15495,Valid,2405,Fell,38.18333,15.56667
16626,Valid,870,Fell,50.58333,11.1
16627,Valid,1300,Fell,45.76667,3.25
16628,Valid,22700,Fell,46.5,25.73333
16629,Valid,350,Fell,25.9,83.61667
16631,Valid,1100,Fell,34.8,111.7
16632,Valid,1600,Fell,54.56667,-1.16667
52090,Valid,3584,Fell,42.9075,-90.36556
16634,Valid,8000,Fell,48.06667,30.96667
16635,Valid,6380,Fell,35.56833,133.22
16636,Valid,224.2,Fell,46.23333,17.53333
16640,Valid,10000,Fell,46.18333,16.1
16643,Valid,330000,Fell,-26.45,120.36667
16645,Valid,16700,Fell,35.4,-92.05
16692,Valid,1040,Fell,35.07833,136.93333
16696,Valid,42,Fell,37.28333,14.7
16697,Valid,5500,Fell,32.33333,120.66667
16700,Valid,550,Fell,47.7,16.6
16701,Valid,8510,Fell,25.68333,83.25
16703,Valid,5800,Fell,56.66667,23
16707,Valid,100.7,Fell,61.73333,5.93333
16709,Valid,300000,Fell,46.8,24.03333
16711,Valid,35000,Fell,38.5,-101.1
16713,Valid,4500,Fell,-39.63333,174.4
16715,Valid,144000,Fell,38.11667,-1.16667
16717,Valid,150,Fell,-31.25,26.46667
16719,Valid,2587,Fell,31.60833,-102.85833
16720,Valid,8600,Fell,35.25,-80.5
16725,Valid,4885,Fell,38.01667,-8.25
16726,Valid,3130,Fell,43.26667,13.35
16727,Valid,149000,Fell,43.39056,1.9625
16729,Valid,500,Fell,47.63333,1.58333
16733,Valid,,Fell,-15.96667,27.35
16736,Valid,1880,Fell,35.41667,-79.38333
16737,Valid,3520,Fell,52.45,-8.33333
16738,Valid,8887.5,Fell,-40.975,145.6
16740,Valid,70,Fell,28.78333,78.83333
16742,Valid,633,Fell,49.6,18.53333
16747,Valid,1300,Fell,44.6,5.13333
36592,Valid,3763,Fell,59.43333,10.7
16759,Valid,1500,Fell,26.83333,77.33333
16762,Valid,9150,Fell,45.2,8.5
16766,Valid,11300,Fell,-29.8,141.7
16804,Valid,110000,Fell,18.7,4.8
16805,Valid,17000,Fell,44.08333,6.86667
16820,Valid,1100,Fell,-11.5,33.5
16841,Valid,4400,Fell,12.63333,77.01667
16851,Valid,25.5,Fell,9.33333,80.83333
16874,Valid,4703,Fell,24.5,90.21667
16875,Valid,100000,Fell,-36.61667,145.2
16882,Valid,12600,Fell,36.6,-88.1
16885,Valid,1245,Fell,26.13333,85.53333
16887,Valid,,Fell,23.05,72.63333
16889,Valid,8165,Fell,12,1
16890,Valid,1810,Fell,38.12167,140.06167
16892,Valid,20,Fell,26.98333,78.21667
16893,Valid,6100,Fell,49.16667,19.5
16898,Valid,10000,Fell,31.31667,30.35
16899,Valid,23200,Fell,13.73333,100.08333
16902,Valid,4500,Fell,12.28333,79.2
16903,Valid,52900,Fell,35.66667,103.5
16904,Valid,7500,Fell,38.41667,-77.16667
16907,Valid,529,Fell,32.11667,121.8
16908,Valid,17000,Fell,19.25,77
16909,Valid,2700,Fell,33.75,51.5
16912,Valid,367.5,Fell,-34.05,150.68889
16914,Valid,,Fell,42.51667,12.51667
16922,Valid,347,Fell,-21.73333,165.9
16923,Valid,1.4,Fell,,
16927,Valid,105,Fell,21.25,83.66667
16934,Valid,420,Fell,36.44917,136.46528
16935,Valid,4500,Fell,18.68333,83.48333
16941,Valid,2450,Fell,9.5,35.33333
16945,Valid,10250,Fell,56.5,21.5
16950,Valid,6189,Fell,47.525,10.80833
16953,Valid,230000,Fell,40,-81.76667
16954,Valid,12000,Fell,15.36667,35.68333
16960,Valid,19256,Fell,29.94718,-90.10976
16966,Valid,1393,Fell,-7.45,111.41667
16968,Valid,37500,Fell,13.85,-4.38333
16970,Valid,,Fell,49.03333,-1.43333
16974,Valid,3.3,Fell,,
16975,Valid,3.3,Fell,,
16976,Valid,3996,Fell,52.45,78.63333
16977,Valid,6000,Fell,56.11667,37.33333
16980,Valid,14250,Fell,29.86667,121.48333
16981,Valid,4610,Fell,32.925,105.90667
16982,Valid,467,Fell,34.2,131.56667
16983,Valid,17200,Fell,-28.56667,30.7
16984,Valid,2300,Fell,44.08333,-69.48333
16985,Valid,483.7,Fell,40.08528,-86.055
16988,Valid,472,Fell,33.725,130.75
16989,Valid,4000,Fell,-32.36667,-59.83333
16994,Valid,1050,Fell,36.21667,-92.26667
17922,Valid,1100000,Fell,39.68333,-99.86667
17930,Valid,177,Fell,45.29167,11.52722
17933,Valid,1900,Fell,54.81667,46
17934,Valid,,Fell,58.55,31.33333
17935,Valid,1001,Fell,56,22
17936,Valid,250,Fell,42.91667,102.46667
17938,Valid,50000,Fell,24.3,-102.13333
17959,Valid,5000,Fell,41.63333,0.75
17960,Valid,363,Fell,43.33333,141.86667
17969,Valid,737.6,Fell,21.20833,94.91667
17970,Valid,1100,Fell,47.55,22.025
17979,Valid,500000,Fell,57.78333,55.26667
17988,Valid,1400,Fell,52.28333,8.05
17989,Valid,6000,Fell,58.5,23
17990,Valid,3750,Fell,47.88333,22.03333
17994,Valid,14360,Fell,33.28333,130.2
17995,Valid,16250,Fell,46.06667,23.58333
17996,Valid,7700,Fell,6.75,8.5
17997,Valid,5850,Fell,38.18333,-5.4
17998,Valid,194,Fell,36.18333,139.21667
18000,Valid,4742,Fell,35.08333,135.2
18002,Valid,12000,Fell,50.83333,25.5
18009,Valid,16570,Fell,52.95,8.16667
18012,Valid,,Fell,39,-0.03333
18013,Valid,150000,Fell,38.71667,-7.06667
18015,Valid,40000,Fell,39.56667,-2.1
18019,Valid,250000,Fell,64.02,161.80833
18026,Valid,14000,Fell,43.88333,1.38333
34489,Valid,180,Fell,28.5475,-81.36222
18030,Valid,6000,Fell,47.11667,6.15
18033,Valid,4500,Fell,48.5,8
18034,Valid,3400,Fell,42.13333,12.93333
18042,Valid,246,Fell,58.88333,9.4
18045,Valid,6510,Fell,38.4,140.35
18046,Valid,840,Fell,38.6,-95.21667
56729,Valid,4440,Fell,12.9,0.08
18050,Valid,1215.5,Fell,30.18,-6.57717
31282,Valid,17000,Fell,24.3,-13.1
18052,Valid,20000,Fell,37.60833,-8.28
18055,Valid,121.5,Fell,-18,16
18058,Valid,205,Fell,43.4,-5.86667
18062,Valid,,Fell,51.33333,28.83333
18068,Valid,3400,Fell,21.05,-99.3
18069,Valid,3858,Fell,55.66667,25
18072,Valid,515,Fell,17.74333,120.45583
18073,Valid,,Fell,32.31667,-89.71667
18074,Valid,1430,Fell,-23.11667,-65.1
18077,Valid,18000,Fell,43.48333,118.61667
18079,Valid,135,Fell,39.8,-91.5
18082,Valid,682,Fell,21.3,-157.78333
18093,Valid,10500,Fell,15.08333,120.7
18098,Valid,2130,Fell,8.06667,124.28333
18101,Valid,408000,Fell,36.06667,-90.5
18102,Valid,2000,Fell,-6.23333,-40.7
18103,Valid,100000,Fell,-19.13333,-51.66667
18106,Valid,18000,Fell,41.48472,-87.67917
18108,Valid,77600,Fell,9.23333,78.35
18109,Valid,800,Fell,26.2,85.4
18110,Valid,5100,Fell,36.21667,-103.4
18112,Valid,4375,Fell,20.93694,82.05
18116,Valid,2121,Fell,-19.53333,-48.56667
18118,Valid,12,Fell,38.13333,14.96667
18171,Valid,37350,Fell,23.15,91.18333
18173,Valid,2968,Fell,43.46667,25.51667
18175,Valid,142.5,Fell,52.3,77.03333
18176,Valid,40000,Fell,48.53333,35.98333
18177,Valid,2000,Fell,52.03333,43
18179,Valid,,Fell,11.33367,-3.54217
18180,Valid,45760,Fell,56.13333,-117.93333
18181,Valid,117.8,Fell,51.66667,9.25
18782,Valid,12570,Fell,41.28333,-73.91667
18786,Valid,70000,Fell,30.125,-103.11667
18792,Valid,165,Fell,-10.66667,35.5
18793,Valid,23474,Fell,23.325,91
18797,Valid,2,Fell,56.4,-3.43333
18798,Valid,66000,Fell,56.63333,39.43333
18799,Valid,3393,Fell,55.5,66.08333
18800,Valid,189,Fell,14.052,0.42
18801,Valid,1800,Fell,35.3,-86.63333
18804,Valid,,Fell,53.53333,-7.33333
18808,Valid,57900,Fell,40,-99.25
18809,Valid,500,Fell,11.25,108.58333
18811,Valid,7800,Fell,12,105.48333
18812,Valid,11000,Fell,15.71667,108.1
18813,Valid,13.1,Fell,44.24417,11.50222
18816,Valid,,Fell,41.36667,-6.23333
18822,Valid,23250,Fell,58.66667,25.73333
18831,Valid,42000,Fell,26.03472,73.94167
18832,Valid,37,Fell,-32.86667,18.71667
18834,Valid,842,Fell,25.8,88.45
18835,Valid,1161,Fell,29.58333,76
18837,Valid,3760,Fell,31.95,-83.51667
18846,Valid,2085,Fell,30.7,-96.11667
51706,Valid,6913,Fell,45.275,26.70972
18849,Valid,39,Fell,50.53333,14.11667
18851,Valid,96,Fell,11.58333,104.91667
18853,Valid,3000,Fell,50.93333,12.13333
18858,Valid,350,Fell,26.71667,82.66667
18860,Valid,253.6,Fell,66.34833,14.015
18865,Valid,157,Fell,53.03639,-4.31944
18874,Valid,71400,Fell,34.175,-103.295
18876,Valid,4500,Fell,38.5,-8
18879,Valid,665,Fell,31.41667,118.5
18883,Valid,2125,Fell,48.3025,13.94083
18887,Valid,5555,Fell,49.66667,14.03333
18888,Valid,900,Fell,39.11667,-83.85
45984,Valid,500,Fell,39.35,-3.51667
18899,Valid,560,Fell,23.36667,75.18333
18901,Valid,250000,Fell,52.76667,21.26667
18902,Valid,100,Fell,13.33333,78.95
18905,Valid,300000,Fell,-29.03333,-53.05
18907,Valid,1275,Fell,32.08333,121.5
18908,Valid,2600,Fell,26.53333,106.46667
22357,Valid,7000,Fell,-30.11667,28.7
22358,Valid,6045,Fell,17.76667,95.18333
22360,Valid,10750,Fell,39,-0.66667
22361,Valid,17450,Fell,44.61667,126.13333
22363,Valid,65,Fell,46.6,0.25
22368,Valid,5000,Fell,-26.66667,-65.45
22371,Valid,10200,Fell,27.72528,76.465
31302,Valid,67225,Fell,28.225,70.2
22376,Valid,9000,Fell,52.98333,37.03333
22384,Valid,3766,Fell,26.45,82.9
22385,Valid,100,Fell,24.16667,87.76667
22386,Valid,4682,Fell,51.88333,6.93333
22387,Valid,290.4,Fell,23.98333,87.08333
22390,Valid,300,Fell,19.86667,-100.81667
22392,Valid,3224.5,Fell,25.38333,72.01667
22394,Valid,4910,Fell,38.2,115.7
22395,Valid,6.1,Fell,26.66667,50.15
22396,Valid,24700,Fell,43.5,26.53333
22398,Valid,910,Fell,52.2,17.98333
53502,Valid,18.41,Fell,38.13742,-119.75812
22584,Valid,17300,Fell,42.475,-5.33333
22585,Valid,10000,Fell,-6.73333,111.36667
22586,Valid,1000,Fell,44.76667,11.28333
22587,Valid,300,Fell,-32.75,-65.28333
22589,Valid,355,Fell,38.66667,116.13333
22590,Valid,7000,Fell,48.6,45.66667
22592,Valid,1,Fell,51.33333,-118.95
22593,Valid,3332,Fell,28.2,76.66667
22597,Valid,668,Fell,35.03333,-83.03333
22599,Valid,90000,Fell,46.88333,-102.31667
22602,Valid,1900,Fell,31.25,-99.03333
22603,Valid,1800,Fell,37.46667,-77.5
22611,Valid,1310,Fell,-26.1,-49.8
22614,Valid,103.3,Fell,45.48333,9.51667
22637,Valid,340,Fell,41.08333,-86.28333
22640,Valid,1641,Fell,-23.38333,150.51667
22641,Valid,400,Fell,42.3,0.55
22642,Valid,2900,Fell,50.35,10.8
22766,Valid,10600,Fell,44.51667,-83.95
22773,Valid,3500,Fell,52.76667,-2.51667
22780,Valid,465.5,Fell,-1.45,29.83333
22782,Valid,67,Fell,0.26667,36.53333
22783,Valid,6000,Fell,-10.26667,38.76667
22791,Valid,13000,Fell,51.13333,34.5
22792,Valid,1250,Fell,27.43333,82.08333
22793,Valid,478,Fell,23.08333,91.66667
22796,Valid,,Fell,51.53333,14.88333
23101,Valid,14000,Fell,43.73333,1.38333
23102,Valid,271000,Fell,45.3,0.23333
23103,Valid,4180,Fell,35.66667,136.3
23107,Valid,61.4,Fell,44.97917,-122.96944
23111,Valid,9000,Fell,46.05,4.63333
23114,Valid,43,Fell,52.75,11.05
23115,Valid,2462,Fell,25.66667,74.86667
23128,Valid,56,Fell,33.48472,-117.6625
31315,Valid,237,Fell,43.66667,13
23130,Valid,282,Fell,-31.01667,-71.4
34063,Valid,460,Fell,19.76667,-100.65
23161,Valid,400,Fell,-29.2,-51.86667
23164,Valid,60,Fell,24.16667,-99.33333
23165,Valid,5500,Fell,-33.9,-61.7
50909,Valid,4000,Fell,-31.535556,-68.489444
23171,Valid,927,Fell,-20.81,-49.38056
23176,Valid,200000,Fell,52.55,46.55
23187,Valid,695,Fell,34.71667,137.78333
23188,Valid,4000,Fell,43.15,-0.85
23190,Valid,2500,Fell,47.21667,29.86667
23192,Valid,430,Fell,35.86667,139.4
23455,Valid,412,Fell,49.23333,17.56667
23457,Valid,7000,Fell,53.35,15.05
23458,Valid,283.3,Fell,42.86083,-73.95028
23460,Valid,8000,Fell,48.11667,10.46667
23472,Valid,5400,Fell,44.36667,-69.2
23473,Valid,240,Fell,38.3,27.13333
23476,Valid,6930,Fell,26.75,84.78333
23481,Valid,1590,Fell,-7.23333,107.33333
23483,Valid,150,Fell,22.83333,4.98333
23487,Valid,691,Fell,22.25,79
23495,Valid,4000,Fell,41.71667,-0.05
23496,Valid,866,Fell,39.43833,140.51167
23500,Valid,20000,Fell,21.68389,79.50083
23501,Valid,8500,Fell,41.05,23.56667
23502,Valid,1800,Fell,-8.38333,-36.76667
23504,Valid,350,Fell,-19.46667,-44.21667
23508,Valid,180,Fell,37.41667,-6
23509,Valid,101000,Fell,50.61667,36.6
23512,Valid,7000,Fell,34.75,10.71667
23521,Valid,4000,Fell,23.1,87.3
23525,Valid,1265,Fell,37.83333,-76.7
23529,Valid,18600,Fell,44.05,-80.16667
23530,Valid,5000,Fell,24.55,84.83333
23531,Valid,605,Fell,33.65,120.06667
23534,Valid,3679.7,Fell,25.85,87.5775
23582,Valid,3900,Fell,43.5,125.66667
23583,Valid,5000,Fell,33.71667,74.83333
23584,Valid,3200,Fell,24.33333,90.16667
23586,Valid,3700,Fell,43.11667,11.6
23593,Valid,23000000,Fell,46.16,134.65333
23594,Valid,1710,Fell,20.93333,-101.38333
55584,Valid,0.15,Fell,44.11667,27.26667
23603,Valid,1222,Fell,49.98333,7.53333
23606,Valid,1455,Fell,30.9,32.48333
23611,Valid,8400,Fell,26.21667,69.55
23613,Valid,2000,Fell,39.3,9.2
23614,Valid,4100,Fell,42.58333,-103.66667
23616,Valid,1600,Fell,20.91667,82.58333
23617,Valid,40000,Fell,39.82467,36.13583
23619,Valid,630,Fell,32.43333,119.86667
23621,Valid,850,Fell,59.73333,10.86667
23626,Valid,1708,Fell,45.68333,15.6
23645,Valid,2750,Fell,55,35
23660,Valid,72.9,Fell,27.13333,84.06667
23661,Valid,80000,Fell,43.66667,21.86667
23663,Valid,54,Fell,47.36667,1.73333
53829,Valid,1066,Fell,54.00883,22.005
23667,Valid,17100,Fell,35.16667,135.33333
23668,Valid,36900,Fell,45.25,125
23670,Valid,958,Fell,44.41667,23.5
23671,Valid,2050,Fell,1.7,33.63333
23081,Valid,360,Fell,44.75,0.05
23082,Valid,5500,Fell,46.95,-1.5
23083,Valid,700,Fell,51.05,3.75
23087,Valid,4000,Fell,48.01667,-1.15
23089,Valid,1000,Fell,38.7,-90.23333
23090,Valid,13780,Fell,-32.01667,27.41667
23091,Valid,24.3,Fell,38.16667,-76.38333
23092,Valid,8300,Fell,48.45,3.93333
23093,Valid,17000,Fell,61.65,27.2
23097,Valid,134.3,Fell,43.43333,2.95
23712,Valid,34000,Fell,59.93333,14.95
23713,Valid,52000,Fell,49.28333,15.56667
23717,Valid,1500,Fell,45.05,41.98333
23099,Valid,4960,Fell,50.76667,3
23724,Valid,325000,Fell,53.66667,55.98333
23726,Valid,,Fell,52.53333,9.05
23728,Valid,50,Fell,41.2,-73.13333
23729,Valid,13400,Fell,56.58333,-3.25
23732,Valid,10400,Fell,50.38333,-3.95
23733,Valid,25400,Fell,45.96861,-72.97806
23736,Valid,3500,Fell,36.48333,-90.66667
23737,Valid,815.3,Fell,50.53806,16.26333
23738,Valid,260000,Fell,31.61667,113.46667
48951,Valid,110000,Fell,12.66667,78.03333
23741,Valid,1710.5,Fell,25.93333,84.28333
23745,Valid,637,Fell,44.86667,133.16667
23760,Valid,7235,Fell,26.71667,84.21667
55529,Valid,992.5,Fell,38.80389,-120.90806
23773,Valid,5560,Fell,33.18836,-86.2945
23776,Valid,7540,Fell,49.4,14.65
23778,Valid,9000,Fell,36.18333,5.41667
23782,Valid,10000,Fell,59.70444,-134.20139
23784,Valid,1000,Fell,34.72,137.305
23789,Valid,720,Fell,35.38333,134.9
23791,Valid,1421,Fell,,
23795,Valid,10500,Fell,-7.75,112.76667
48691,Valid,100000,Fell,31.16333,-7.015
23801,Valid,905,Fell,35.43333,136.23333
23873,Valid,3850,Fell,45.4,122.9
23884,Valid,12000,Fell,32.95,10.41667
23885,Valid,2500,Fell,19.38333,43.73333
23887,Valid,6000,Fell,35.13333,44.45
23888,Valid,21000,Fell,46.71667,23.5
23897,Valid,160000,Fell,-25.73333,142.95
23898,Valid,28500,Fell,58.03333,26.95
23908,Valid,342,Fell,33.4,70.6
54493,Valid,14200,Fell,-1.00278,37.15028
23976,Valid,45300,Fell,-29.33333,27.58333
23984,Valid,2232,Fell,32.94667,118.99
23989,Valid,28000,Fell,49.6,17.11667
23998,Valid,74800,Fell,38.2,-89.68333
23999,Valid,3000,Fell,14.25,1.53333
24004,Valid,65500,Fell,54.5,35.2
24009,Valid,230,Fell,13.63333,79.41667
54823,Valid,7000,Fell,29.48195,-7.61123
24011,Valid,20000,Fell,-7.08333,111.53333
24012,Valid,16500,Fell,-6.66667,106.58333
24019,Valid,600,Fell,47.85,34.76667
24020,Valid,900,Fell,20.16667,-105.21667
24023,Valid,600,Fell,34.5,133.75
24024,Valid,27.5,Fell,38.36667,140.86556
24026,Valid,7.7,Fell,24.65,76.86667
24029,Valid,977,Fell,45.06667,7.66667
24032,Valid,259.1,Fell,42.06667,-104.16667
24036,Valid,1030,Fell,43.6,1.4
24037,Valid,2000,Fell,51.73333,102.53333
24038,Valid,14500,Fell,50.78333,4.76667
24042,Valid,1250,Fell,52.21667,13.16667
24046,Valid,11800,Fell,45.46667,10
24050,Valid,63000,Fell,50.91667,9.18333
24053,Valid,357.4,Fell,58.47333,8.86667
24054,Valid,1020,Fell,32.16667,-95.1
24057,Valid,640,Fell,61.3,12.3
24059,Valid,800,Fell,36.06333,140.145
24060,Valid,13100,Fell,9.66667,105.66667
24062,Valid,10000,Fell,45.46667,105.38333
24071,Valid,,Fell,30,90.75
47343,Valid,89.3,Fell,45.34583,-92.05167
24086,Valid,30000,Fell,21.66667,-103.36667
24094,Valid,19860,Fell,60,5.61667
24095,Valid,750,Fell,57.16667,65.53333
24096,Valid,40000,Fell,-19.81667,-48.78333
24097,Valid,4590,Fell,11.05,-69.85
24098,Valid,1000,Fell,41.76667,62.51667
24099,Valid,2000,Fell,,
24101,Valid,103000,Fell,7.95,8.08333
24103,Valid,710,Fell,51.65,5.61667
24104,Valid,3600,Fell,13.48333,74.78333
24106,Valid,189.2,Fell,-4.26667,35.35
24108,Valid,76.5,Fell,46.93333,7.21667
24112,Valid,100,Fell,30.33333,76.33333
24118,Valid,1700,Fell,13.46667,31.21667
24121,Valid,113.4,Fell,66.13889,124.76667
24123,Valid,1000,Fell,34.8,127
24129,Valid,1500,Fell,34.48333,133.28333
24132,Valid,1269,Fell,49.975,16.375
24135,Valid,9700,Fell,52.11667,5.18333
24136,Valid,3422,Fell,47.11667,7.55
24140,Valid,20000,Fell,-44.11667,-66.15
24143,Valid,40,Fell,45.41667,11.13333
24144,Valid,2799,Fell,11.98333,79.75
24145,Valid,1004,Fell,44.86667,9.15
24146,Valid,,Fell,44.06667,12.1
24149,Valid,50000,Fell,9.31667,-70.62833
53633,Valid,2500,Fell,-20.85001,-41.73356
24154,Valid,1932,Fell,46.15,32.83333
24158,Valid,10800,Fell,56.13333,77.26667
24162,Valid,54000,Fell,35.33333,51.63333
24165,Valid,8000,Fell,48.41667,43.2
24168,Valid,1500,Fell,43.5,-91.16667
24169,Valid,750,Fell,57.8,45.8
24174,Valid,15000,Fell,44.85,11.4
24179,Valid,3500,Fell,42.8,-4.66667
24181,Valid,,Fell,-25.83333,-56.5
24183,Valid,0.1,Fell,54.225,-111.69167
24185,Valid,3600,Fell,43.53333,22.63333
24187,Valid,2437,Fell,23.1,87.43333
24188,Valid,1303.8,Fell,16.83333,80.75
24189,Valid,594,Fell,25.45,70
24191,Valid,20000,Fell,46.63333,0.16667
24210,Valid,28100,Fell,34.33333,-98.3
24215,Valid,1600,Fell,38.68333,-91.15
24218,Valid,225,Fell,45.58333,-122.35
47344,Valid,4000,Fell,32.79732,21.78713
24244,Valid,3750,Fell,48.95,17.38333
24249,Valid,150000,Fell,41.266667,-73.266667
24250,Valid,350,Fell,41.7,-72.65
24251,Valid,2756,Fell,41.71056,-72.67361
49514,Valid,2138.74,Fell,31.96185,-110.434183
24281,Valid,150000,Fell,-26.59278,120.32833
24321,Valid,22,Fell,-26,30
24322,Valid,66,Fell,-28.66667,18.91667
24323,Valid,2200,Fell,-32.5,23
24324,Valid,166.4,Fell,9,39
24325,Valid,25000,Fell,54.13667,-0.41333
24334,Valid,36000,Fell,-27.75,115.83333
24337,Valid,1551,Fell,42.38467,-83.6115
24340,Valid,50000,Fell,36.75,114.25
24342,Valid,,Fell,35.13333,113.33333
24345,Valid,5900,Fell,44.66667,117.5
24346,Valid,75500,Fell,32.33333,114.31667
24351,Valid,5700,Fell,13.71111,45.17
30345,Valid,4,Fell,1,22.5
30348,Valid,20000,Fell,21.83333,111.83333
30350,Valid,3500,Fell,24.56667,114.16667
30352,Valid,150200,Fell,38.93333,48.25
30358,Valid,13600,Fell,14.3,79.76667
30366,Valid,31650,Fell,37.75,139
30370,Valid,250,Fell,41.28333,-73.81667
30372,Valid,0.1,Fell,34.16667,131.45
30377,Valid,4800,Fell,28.71667,116.61667
30378,Valid,1472,Fell,47.31667,35.36667
30379,Valid,3867,Fell,50.28333,27.68333
30380,Valid,3000,Fell,55.18333,27.91667
30384,Valid,175000,Fell,27.33333,-9.33333
30386,Valid,18000,Fell,11.73333,7.08333
30388,Valid,463,Fell,47.5,83
30389,Valid,330,Fell,33.7,133.8
30391,Valid,14250,Fell,32.3,112.75
30395,Valid,800,Fell,47.13333,43.9
30396,Valid,95000,Fell,44.4,19.11667
30397,Valid,2000,Fell,49.88333,13.91667
30399,Valid,44100,Fell,55.3,25
30404,Valid,42000,Fell,45.81667,125.91667
30407,Valid,107000,Fell,47.58333,37.25
30408,Valid,2900,Fell,39.66667,122.98333
30411,Valid,246,Fell,51.83333,26.83333
30412,Valid,7500,Fell,-15.18333,35.28333
30413,Valid,552,Fell,46.93333,21.5
30415,Valid,2568,Fell,50.2,30.25
4,Valid,331,Found,26.8,-105.41667
51399,Valid,194.34,Found,22.72192,48.95937
5,Valid,21100,Found,36.3,-104.28333
7,Valid,2914,Found,33.85,-101.8
8,Valid,1.2,Found,60.43333,22.3
9,Valid,4500,Found,27.23944,29.83583
11,Valid,6700,Found,27.5,3.61667
12,Valid,228,Found,27.61667,3.85
13,Valid,145,Found,27.81667,4.03333
14,Valid,1020,Found,27.58333,3.81667
15,Valid,115,Found,27.6,3.83333
16,Valid,561,Found,27.63333,3.96667
17,Valid,542,Found,27.51667,3.65
18,Valid,205,Found,27.53333,3.7
19,Valid,127,Found,27.73333,4.08333
20,Valid,276,Found,27.75,4.1
21,Valid,3800,Found,27.75,4.16667
22,Valid,98,Found,27.8,4.16667
23,Valid,490,Found,27.83333,4.28333
24,Valid,307,Found,27.8,4.46667
25,Valid,98,Found,27.78333,4.28333
26,Valid,111,Found,27.71667,4.48333
27,Valid,446,Found,27.73333,4.4
28,Valid,207,Found,27.7,4.08333
29,Valid,581,Found,27.7,4.06667
30,Valid,708,Found,27.7,4.06667
31,Valid,2140,Found,27.55,3.61667
32,Valid,192,Found,27.51667,3.83333
33,Valid,118,Found,27.51667,3.91667
34,Valid,1464,Found,27.55,3.93333
35,Valid,920,Found,27.58333,3.96667
36,Valid,88,Found,27.61667,4.05
37,Valid,206,Found,27.66667,4.2
38,Valid,3130,Found,27.66667,4.25
39,Valid,98,Found,27.68333,4.33333
40,Valid,123,Found,27.68333,4.41667
41,Valid,2016,Found,27.66667,4.35
42,Valid,495,Found,27.65,4.46667
43,Valid,93,Found,27.65,4.43333
44,Valid,184,Found,27.63333,4.35
45,Valid,36,Found,27.6,4.3
46,Valid,112,Found,27.58333,4.25
47,Valid,385,Found,27.55,4.13333
48,Valid,962,Found,27.53333,4
49,Valid,225,Found,27.53333,3.91667
50,Valid,146,Found,27.46667,3.78333
51,Valid,134,Found,27.43333,3.71667
52,Valid,246,Found,27.46667,3.83333
53,Valid,120,Found,27.51667,3.91667
54,Valid,195,Found,27.55,4
56,Valid,1066,Found,27.78333,4.7
57,Valid,1440,Found,27.83333,4.7
58,Valid,115,Found,27.55,4.08333
59,Valid,82.9,Found,27.41667,3.71667
60,Valid,1394,Found,27.65,4.5
61,Valid,905,Found,27.61667,4.41667
62,Valid,58,Found,27.75,4.15
63,Valid,1937,Found,27.73333,4.05
64,Valid,2051,Found,27.7,3.93333
65,Valid,1338,Found,27.5,3.98333
66,Valid,129,Found,27.46667,3.88333
67,Valid,277,Found,27.38333,3.71667
68,Valid,281,Found,27.51667,4.06667
69,Valid,226,Found,27.56667,4.16667
70,Valid,105,Found,27.6,4.25
71,Valid,283,Found,27.6,4.41667
72,Valid,716,Found,27.61667,4.56667
73,Valid,854,Found,27.61667,4.56667
74,Valid,1539,Found,27.5,4.28333
75,Valid,517,Found,27.63333,4.06667
76,Valid,383,Found,27.71667,4.78333
77,Valid,1805,Found,27.55,3.7
78,Valid,941,Found,27.53333,3.83333
79,Valid,138,Found,27.68333,4.48333
80,Valid,1379,Found,27.63333,4.28333
81,Valid,162,Found,27.63333,4.25
82,Valid,2010,Found,27.53333,3.85
83,Valid,384,Found,27.48333,3.83333
84,Valid,1453,Found,27.51667,3.73333
85,Valid,183,Found,27.7,4.35
86,Valid,2538,Found,27.63333,4.51667
87,Valid,105,Found,27.56667,4.15
88,Valid,387,Found,27.5,3.68333
89,Valid,574,Found,27.63333,4.51667
90,Valid,110,Found,27.53333,3.86667
91,Valid,208,Found,27.5,3.48333
92,Valid,690,Found,27.48333,3.63333
93,Valid,6300,Found,27.55,3.86667
94,Valid,293,Found,27.58333,3.95
95,Valid,173,Found,27.66667,4.18333
96,Valid,163,Found,27.7,4.26667
97,Valid,200,Found,27.75,4.43333
98,Valid,682,Found,27.63333,4.3
99,Valid,290,Found,27.5,3.83333
100,Valid,3487,Found,27.45,4.11667
101,Valid,244,Found,27.66667,4.51667
102,Valid,420,Found,27.71667,4.13333
103,Valid,82,Found,27.73333,4.43333
104,Valid,104,Found,27.71667,4.38333
105,Valid,572,Found,27.61667,4.2
106,Valid,63,Found,27.51667,3.96667
107,Valid,5500,Found,27.46667,3.88333
108,Valid,313,Found,27.45,3.83333
109,Valid,140,Found,27.46667,3.95
110,Valid,452,Found,27.53333,4.16667
